Entity,Code,Year,Coal (% of total),Nuclear (Rate),Natural gas (Rate),Oil (Rate),Hydroelectric (Rate),Other renewables (excluding hydro) (Rate)
Post-demographic dividend,,1987,39.7496469878735,21.5537586062475,8.64906496335837,7.93517615162136,16.1312492054826,0.674756460126
Post-demographic dividend,,1988,39.5176980838796,22.4596441898371,8.2022522874669,8.3292792774139,15.4968872938739,0.680800348652638
Post-demographic dividend,,1989,38.466452571594,21.9434687528205,9.54728446682236,8.9174844868251,14.3493091814213,1.45601466896944
Post-demographic dividend,,1990,39.4418049547967,23.4951080112066,10.6222375997321,8.52725500296231,14.641207223091,1.7498714286631
Post-demographic dividend,,1991,39.0980347689877,24.173991356552,10.7247297612806,8.35997131658148,14.8521742306163,1.30496267548216
Post-demographic dividend,,1992,38.8998117052089,24.385652927139,11.1628798757441,8.07270862611606,14.4992862003816,1.43091692294126
Post-demographic dividend,,1993,38.5063671884218,24.7821370429342,11.5416805699247,7.42504730730552,15.0528379251049,1.46497951903172
Post-demographic dividend,,1994,37.9284608043843,24.95893265559,12.4564284787776,7.29289065350222,14.3229387476565,1.50145925984641
Post-demographic dividend,,1995,37.419615569888,25.2586368578606,12.9108279531803,6.75970333016858,14.8097345596425,1.47765569982071
Post-demographic dividend,,1996,37.7507926414933,25.4082168776828,12.7746061223024,6.38889531207959,14.8058683229589,1.48591625768588
Post-demographic dividend,,1997,37.790555776817,24.7643337417488,13.8439101578734,6.25595145528668,14.6342975718283,1.54281524477046
Post-demographic dividend,,1998,37.8097693365531,24.8142728569679,14.5197241093086,6.29540109698416,13.9583124732723,1.57989802162154
Post-demographic dividend,,1999,37.2098489519679,25.0093753195824,15.5367672677522,5.89160295906219,13.6868439677913,1.6644576592887
Post-demographic dividend,,2000,38.1931063938259,24.5127758641004,15.8630515357453,5.37893279272194,13.3558601934666,1.76886867252425
Post-demographic dividend,,2001,37.6228626464471,25.1648957365936,16.6628915794749,5.33860481780879,12.5669430467121,1.81284356709943
Post-demographic dividend,,2002,37.5184315282646,24.5079991719281,17.3058957924102,5.1229593737909,12.5713964231764,2.02933453600527
Post-demographic dividend,,2003,38.2277307968822,23.7667702999934,17.2875192961499,5.35892382412223,12.2752790432352,2.20436522603183
Post-demographic dividend,,2004,37.1970421477477,24.2199955099116,18.1870971104005,4.83494444776014,12.1717487111629,2.47156066606149
Post-demographic dividend,,2005,37.0861954060818,23.9252596533265,18.688757305428,4.62561138701099,11.9673494077532,2.74160407545704
Post-demographic dividend,,2006,36.8553942523581,23.9086946682863,19.6301984312876,3.68470461224237,12.016879475892,3.05176812539267
Post-demographic dividend,,2007,36.6913711482109,22.7501389810985,20.9597391755054,3.56788679225019,11.5601996930248,3.42384405799654
Post-demographic dividend,,2008,36.0331897282235,22.7518466551497,21.3983103540893,3.07722570843001,11.9439662273858,3.91075358737419
Post-demographic dividend,,2009,34.2273879647129,23.2314161234191,22.005791457157,2.7440482597011,12.4625895305567,4.57161029478437
Post-demographic dividend,,2010,34.0435740068049,22.6819008888451,22.7596290758707,2.4279260982052,12.0042255974349,5.23216583887829
Post-demographic dividend,,2011,33.2411066410005,20.9365592828326,23.5279401451619,2.5616888937692,12.381951521068,6.18034528483757
Post-demographic dividend,,2012,31.9800567848275,19.6958392345769,24.7783405911591,2.7293679382236,12.4289914734931,7.13033440806509
Post-demographic dividend,,2013,32.470248897586,19.6649896348792,23.3760840900125,2.39083710427278,12.7669554210518,8.17368202777376
Post-demographic dividend,,2014,31.9256115197616,20.0571851520204,23.2181049310628,2.15600024320939,12.6834943022607,9.06183020814493
Post-demographic dividend,,2015,29.3734602180762,19.0448485067491,25.3398442922626,2.02899515648894,12.2521303718869,10.1249570895164
Pre-demographic dividend,,1971,1.42301770802423,0,10.8656331875858,19.795501395835,52.7495956869224,0.795046330798961
Pre-demographic dividend,,1972,0.972675206808282,0,9.73152008380247,18.9862385956401,55.2613021907255,0.677058232190079
Pre-demographic dividend,,1973,0.985793261365779,0,11.384603593649,18.2546230036097,54.4061918098025,0.636839894510636
Pre-demographic dividend,,1974,1.0017452837938,0,9.11362250669549,14.4537533804534,60.5302704752548,0.56865991674009
Pre-demographic dividend,,1975,0.941259395605969,0,12.3977308964101,12.9255084860891,58.8824984765506,0.521054308281876
Pre-demographic dividend,,1976,0.566257911685186,0,14.7257831924653,11.8514087929329,58.0322034817802,0.492398184074075
Pre-demographic dividend,,1977,0.477501174153693,0,11.0150839037727,17.3989490332252,56.3288601010169,0.447657350769087
Pre-demographic dividend,,1978,0.242922486671134,0,11.9632794511161,20.6118423905583,52.4059553772362,0.444051857355837
Pre-demographic dividend,,1979,0.100828119483501,0,14.2884648432508,19.8496957889853,51.036953457671,0.39210935354695
Pre-demographic dividend,,1980,0.302602581133343,0,11.6670106281411,25.0361607751573,48.2840243520891,0.378253226416679
Pre-demographic dividend,,1981,0.286128370058134,0,10.7876483349577,25.1062425131861,49.1105864097653,0.377445934970305
Pre-demographic dividend,,1982,0.215903762936004,0,11.0385373033298,27.7509523089014,46.3076977639603,0.35496042381004
Pre-demographic dividend,,1983,0.247884086023852,0,10.9895278137241,32.2920664563989,41.7960111712439,0.342562035546851
Pre-demographic dividend,,1984,0.219409333394089,0,9.6217445908996,35.9621577256444,39.5340126089864,0.330727304013149
Pre-demographic dividend,,1985,0.219296935646097,0,10.1884170912335,34.1421621024147,40.8055291267424,0.312646306900855
Pre-demographic dividend,,1986,0.160247545303532,0,9.19849525675366,35.9483890692076,39.5224816421382,0.838438049534554
Pre-demographic dividend,,1987,0.177419888328895,0,10.9256311877374,33.8957835041252,39.833626540939,0.835590441807054
Pre-demographic dividend,,1988,0.199099409700823,0,14.0627784449102,29.6754904889498,40.9647035459444,0.765979673432334
Pre-demographic dividend,,1989,0.20147707329007,0,15.9395228582217,27.6090749431825,41.1644524341384,0.75352425410486
Pre-demographic dividend,,1990,0.151566445831483,0,14.5068858197142,29.3696232948589,41.0138802419994,0.752560352780669
Pre-demographic dividend,,1991,0.179888046516058,0,13.2915787205634,28.2276563738295,43.3597314509116,0.735661563364177
Pre-demographic dividend,,1992,0.132609492162283,0,13.964799597705,32.5314035916954,38.6747933343673,0.677073464790118
Pre-demographic dividend,,1993,0.1093385982223,0,14.5887174594361,32.1148347879679,38.5080714750336,0.659717160060393
Pre-demographic dividend,,1994,0.0995256459648949,0,17.0046675105735,31.890860557037,36.4785189043713,0.507106862773512
Pre-demographic dividend,,1995,0.0975524141213179,0,15.3235780618613,33.8316257341196,36.102242269702,0.625681000916039
Pre-demographic dividend,,1996,0.0929233837216368,0,16.5226626103139,33.2101536036578,35.5332381966987,0.621701686328094
Pre-demographic dividend,,1997,0.070324321655029,0,19.6691718105912,30.8063805354661,34.8538157248732,0.580987088134625
Pre-demographic dividend,,1998,0.0710030857142063,0,17.4403865110009,29.4388936669059,38.4603428717937,0.570053345305485
Pre-demographic dividend,,1999,0.0675281344095056,0,18.1669975314258,29.1798715659818,38.0299159241647,0.536366324738359
Pre-demographic dividend,,2000,0.203540252157244,0,17.0672270697778,29.8016852533565,38.4257611225375,0.575755065129982
Pre-demographic dividend,,2001,0.213352563666275,0,15.9532370932218,28.9704215425173,40.3539859436568,0.59542326345358
Pre-demographic dividend,,2002,0.213807117102454,0,17.3029888518709,27.9965842087679,40.070207321508,0.469727757270543
Pre-demographic dividend,,2003,0.207322661225433,0,16.6032349704065,26.9963722438546,41.3983283700734,0.844099406417834
Pre-demographic dividend,,2004,0.195114500008176,0,17.1956267090539,29.0116679178823,38.6326710016188,1.01583422226479
Pre-demographic dividend,,2005,0.163988469417043,0,23.7951082809464,12.8841545367102,43.8360247178431,0.99460913544104
Pre-demographic dividend,,2006,0.136069592730451,0,26.021350492526,10.3733473285241,42.0960849970804,1.39631623953761
Pre-demographic dividend,,2007,0.131094024661637,0,24.5564211302351,11.2371287628845,42.9988400890169,0.976929407185922
Pre-demographic dividend,,2008,0.130867364881963,0,26.9464083502268,11.5395025388106,39.6787123918678,1.06057093623091
Pre-demographic dividend,,2009,0.123709418640448,0,26.2106040600336,10.2165554989978,39.6876923747943,1.17589750590681
Pre-demographic dividend,,2010,0.114306692064649,0,23.9365003679934,15.2316496549711,38.8914372882139,1.08647944932736
Pre-demographic dividend,,2011,0.136073893901351,0,25.0738828495555,16.7611019899664,36.6209533990902,1.05710738752383
Pre-demographic dividend,,2012,0.139350868568675,0,23.1316955569332,18.2571582843637,37.4387504802951,1.12193907961788
Pre-demographic dividend,,2013,0.1152415235924,0,22.5472970777775,18.8444306650606,35.1213192494059,1.20661781693568
Pre-demographic dividend,,2014,0.108285065272589,0,22.4632326295636,17.612324745996,32.8958629870203,1.97455843719734
Pre-demographic dividend,,2015,0.09350729564781,,23.7098114308431,14.7089937823551,31.6113894680506,2.10708747658866
Qatar,QAT,1971,0,0,90.4761904761905,9.52380952380952,0,0
Qatar,QAT,1972,0,0,90.4040404040404,9.5959595959596,0,0
Qatar,QAT,1973,0,0,90.4761904761905,9.52380952380952,0,0
Qatar,QAT,1974,0,0,89.7826086956522,10.2173913043478,0,0
Qatar,QAT,1975,0,0,82.08,17.92,0,0
Qatar,QAT,1976,0,0,89.5131086142322,10.4868913857678,0,0
Qatar,QAT,1977,0,0,82.5914935707221,17.4085064292779,0,0
Qatar,QAT,1978,0,0,88.6582653817643,11.3417346182357,0,0
Qatar,QAT,1979,0,0,94.4640161046804,5.53598389531958,0,0
Qatar,QAT,1980,0,0,97.3096026490066,2.69039735099338,0,0
Qatar,QAT,1981,0,0,97.9325353645267,2.06746463547334,0,0
Qatar,QAT,1982,0,0,98.0058842759072,1.99411572409284,0,0
Qatar,QAT,1983,0,0,98.7021013597033,1.29789864029666,0,0
Qatar,QAT,1984,0,0,98.4282907662082,1.57170923379175,0,0
Qatar,QAT,1985,0,0,99.2149911369967,0.785008863003292,0,0
Qatar,QAT,1986,0,0,99.1135992535573,0.886400746442734,0,0
Qatar,QAT,1987,0,0,99.1298374169911,0.870162583008931,0,0
Qatar,QAT,1988,0,0,100,0,0,0
Qatar,QAT,1989,0,0,100,0,0,0
Qatar,QAT,1990,0,0,100,0,0,0
Qatar,QAT,1991,0,0,100,0,0,0
Qatar,QAT,1992,0,0,100,0,0,0
Qatar,QAT,1993,0,0,100,0,0,0
Qatar,QAT,1994,0,0,100,0,0,0
Qatar,QAT,1995,0,0,100,0,0,0
Qatar,QAT,1996,0,0,100,0,0,0
Qatar,QAT,1997,0,0,100,0,0,0
Qatar,QAT,1998,0,0,100,0,0,0
Qatar,QAT,1999,0,0,100,0,0,0
Qatar,QAT,2000,0,0,100,0,0,0
Qatar,QAT,2001,0,0,100,0,0,0
Qatar,QAT,2002,0,0,100,0,0,0
Qatar,QAT,2003,0,0,100,0,0,0
Qatar,QAT,2004,0,0,100,0,0,0
Qatar,QAT,2005,0,0,100,0,0,0
Qatar,QAT,2006,0,0,100,0,0,0
Qatar,QAT,2007,0,0,100,0,0,0
Qatar,QAT,2008,0,0,100,0,0,0
Qatar,QAT,2009,0,0,100,0,0,0
Qatar,QAT,2010,0,0,100,0,0,0
Qatar,QAT,2011,0,0,100,0,0,0
Qatar,QAT,2012,0,0,100,0,0,0
Qatar,QAT,2013,0,0,100,0,0,0
Qatar,QAT,2014,0,0,100,0,0,0
Qatar,QAT,2015,0,,100,0,0,0
Romania,ROU,1971,26.2026663963096,0,55.3581385917778,7.04618036194049,11.3930146499721,0
Romania,ROU,1972,25.6819908377265,0,49.3243398789107,8.08950482285504,16.9041644605078,0
Romania,ROU,1973,26.0244981722568,0,48.2866243399816,9.55556980696466,16.1333076807969,0
Romania,ROU,1974,25.0703191879662,0,46.8346174228527,10.8189637601402,17.2760996290408,0
Romania,ROU,1975,31.8944174531375,0,47.0933154632267,3.58705161854768,17.4252154650881,0
Romania,ROU,1976,26.1061339374592,0,45.0914770191879,14.8886142862046,13.9137747571482,0
Romania,ROU,1977,26.8502121687995,0,38.5662735139831,18.9715660396271,15.6119482775903,0
Romania,ROU,1978,28.1145436152829,0,32.7912224729593,22.5756750447436,16.5185588670142,0
Romania,ROU,1979,31.5463631743489,0,28.8620578134385,22.1289637010457,17.4626153111669,0
Romania,ROU,1980,31.4361497199419,0,40.203894141007,9.63459087810805,18.725365260943,0
Romania,ROU,1981,13.3650802703242,0,49.9016225156121,18.5733839003108,18.1599133137529,0
Romania,ROU,1982,14.224775833551,0,52.2329589971272,16.34311250399,17.1991526653318,0
Romania,ROU,1983,15.7671505835468,0,52.6615428408767,17.2843723313407,14.2869342442357,0
Romania,ROU,1984,15.1338830982181,0,53.0230091953061,16.0394602815801,15.8036474248957,0
Romania,ROU,1985,31.2122309170403,0,41.6775738672756,9.4085048316578,17.7016903840263,0
Romania,ROU,1986,31.4608230212777,0,40.7006014997748,13.5165213704656,14.3220541084819,0
Romania,ROU,1987,33.1276914561875,0,39.1552033694669,12.5855528706616,15.131552303684,0
Romania,ROU,1988,36.9825548976395,0,34.5065186798014,8.89381588380553,19.6171105387536,0
Romania,ROU,1989,36.4134948781163,0,34.6323713596393,10.921411715073,18.0327220471714,0
Romania,ROU,1990,28.7704675861855,0,35.1008412508358,18.3846739958637,17.744017167115,0
Romania,ROU,1991,27.4862243191381,0,36.0333080999243,10.7987254194321,25.6817421615056,0
Romania,ROU,1992,34.1765845557708,0,35.9258234154442,8.20370882922779,21.5887074453363,0.00369037734108313
Romania,ROU,1993,34.6239815415675,0,32.4410555916072,9.79522676472709,23.0153579926455,0.00180258129641647
Romania,ROU,1994,35.7987521764365,0,30.0457051654092,10.4940510737086,23.6614915844457,0
Romania,ROU,1995,35.0960078291094,0,26.9479971653224,9.78469949043296,28.166233590929,0
Romania,ROU,1996,33.8924205378973,2.25916870415648,27.2420537897311,10.9258353708231,25.680521597392,0
Romania,ROU,1997,30.2390284874361,9.44914957653811,17.6454119129278,12.0091691747743,30.6379925806677,0.019248267655911
Romania,ROU,1998,28.028263795424,9.92036787797218,19.0014206669658,7.73889636608345,35.290489008524,0.0205622850306565
Romania,ROU,1999,29.4419246696904,10.2504436994676,16.6377440347072,7.60205087753895,36.0678367185959,0
Romania,ROU,2000,37.1625524704433,10.5056417761004,17.331613201371,6.54484538067547,28.4553471714099,0
Romania,ROU,2001,37.1644451045186,10.1102736420005,14.9871904355252,10.0341588385995,27.7039319793562,0
Romania,ROU,2002,37.6888645290947,10.0721658901982,16.3807435827167,6.53695076276605,29.3157942815383,0.00548095368594135
Romania,ROU,2003,42.8781284004353,8.89735219441422,17.5843307943417,6.58868335146899,24.0460645629307,0.00544069640914037
Romania,ROU,2004,38.5369652560222,9.81964282553674,18.5171418963168,3.89210428503159,29.2270659657693,0.00707977132338625
Romania,ROU,2005,37.2612054600845,9.34980559810143,16.1782774813593,3.18785450995573,34.0110750172521,0.0100987999259421
Romania,ROU,2006,40.3017688246647,8.98288594350607,18.8701213774184,2.5615260698279,29.2773178939981,0.00637989058487647
Romania,ROU,2007,41.0309211486388,12.4997973181133,18.7423994292478,1.77711478280609,25.8881520276296,0.0616152935644447
Romania,ROU,2008,39.8454338321325,17.2824681322742,15.2780343617218,1.0776525648131,26.4717655028019,0.0446456062565429
Romania,ROU,2009,37.7080410799952,20.3529554389429,13.2176443082039,1.78555965431842,26.9028939574999,0.0329055610398157
Romania,ROU,2010,34.2169946716376,19.1738563816625,11.9797423250136,1.1415562777347,32.7999472112704,0.687903132681173
Romania,ROU,2011,40.0054839594187,18.9470797916095,13.4921530992435,1.24034258617074,23.7552218584171,2.55971870514041
Romania,ROU,2012,38.9832238745023,19.5086262633137,14.8347908939327,1.2777758872971,20.5294858270664,4.86609725388777
Romania,ROU,2013,28.963372967063,19.8476151428181,15.8107831078311,0.956676233429001,25.5517971846385,8.86975536422031
Romania,ROU,2014,27.3120456427717,17.907426152572,12.4290665930493,0.745375908714457,28.8426735376215,12.763412165271
Romania,ROU,2015,27.6387245532599,,14.238038894451,0.719031582779649,25.2313340007888,14.5156396953976
Russia,RUS,1990,14.3318129061352,10.9323828815176,47.3310588531001,11.4933022348062,15.3321344875766,0.00600654991165751
Russia,RUS,1991,14.3170096698725,11.2327425683159,46.9633379924225,11.2574578973434,15.6880551002047,0.00608521358631595
Russia,RUS,1992,14.9754573850959,11.8623630323764,45.6809955872874,9.65303188060886,17.0403093856909,0.00624721106648818
Russia,RUS,1993,15.4331580346175,12.4710422286445,44.9664225877941,8.14783269261757,18.1436263605182,0.00627810761094986
Russia,RUS,1994,18.3909583131877,11.1809491805171,41.6417775674635,8.23483422316864,20.0002057422667,0.00697237681467537
Russia,RUS,1995,18.5117796201745,11.5866108825577,41.215981821272,7.72828761876823,20.4197544661046,0.006868243801701
Russia,RUS,1996,18.8310567902752,12.8847058378616,43.1031263369126,6.46587076294722,18.1203215444724,0.00673626687907574
Russia,RUS,1997,18.7042562537957,13.0222498541721,42.8965618226205,5.89168649045698,18.7936733503446,0.00684130805810071
Russia,RUS,1998,19.4988071736612,12.7476884829016,41.8209392766062,6.37844367329994,19.1841092050366,0.00702018545393366
Russia,RUS,1999,18.9447646942616,14.4170382103444,42.4243535494891,4.82239837605149,18.9853397480561,0.00709767704859661
Russia,RUS,2000,19.8773942688153,14.9138359871667,42.257332840446,3.7635144694387,18.7202499121474,0.00935573232565251
Russia,RUS,2001,18.8821285165399,15.397494526797,42.3625346186412,3.37241505712708,19.5538678987511,0.0131559269699876
Russia,RUS,2002,19.0385376560757,15.9256818754273,43.2631067611817,3.08148321399014,18.2407299125616,0.0201279191105034
Russia,RUS,2003,18.7413050896396,16.4428957660708,44.4870987216841,2.96326919879956,17.0356808497607,0.0410137281150747
Russia,RUS,2004,17.1927239879343,15.5614820868798,45.4279738252832,2.57058516730204,18.9076303493368,0.0486071157806443
Russia,RUS,2005,17.2954258961961,15.7119892678301,46.1870202563399,2.22991108742072,18.1543779746604,0.0481517811427953
Russia,RUS,2006,17.8978030215371,15.7401659179064,46.0574625326377,2.44892414965815,17.4423085630342,0.0515160509727176
Russia,RUS,2007,16.6891816550046,15.7922989858881,48.027775831632,1.69923199055851,17.4707099572824,0.0499309748677471
Russia,RUS,2008,18.9021706786488,15.7049433231481,47.6407195085663,1.54916407541763,15.8665332602744,0.0475717693327722
Russia,RUS,2009,16.5296526925544,16.5228853233944,47.3750183072487,1.6164921796484,17.5934427223005,0.0506037604351317
Russia,RUS,2010,15.9830559512641,16.4474827142907,50.2384868103571,0.897100324674071,16.0679885263812,0.0526002879986411
Russia,RUS,2011,15.5421504822882,16.4236311266561,49.3068857484466,2.5968636307088,15.7496526593992,0.0533712693530206
Russia,RUS,2012,15.7494578294662,16.6026224314116,49.1321998329769,2.62280548352073,15.5144471263325,0.0492839795270421
Russia,RUS,2013,15.2216976538145,16.3114404556023,50.1115272568077,0.821963919821405,17.1286766409257,0.0459535793205111
Russia,RUS,2014,14.787924313751,17.0150979024468,50.2189991273923,1.00636994238153,16.49831079332,0.0699404047506761
Russia,RUS,2015,14.8216583163089,,49.7126094312904,0.946957789011686,15.764768590768,0.0910265638035215
Saudi Arabia,SAU,1971,0,0,0,100,0,0
Saudi Arabia,SAU,1972,0,0,0,100,0,0
Saudi Arabia,SAU,1973,0,0,0,100,0,0
Saudi Arabia,SAU,1974,0,0,0,100,0,0
Saudi Arabia,SAU,1975,0,0,0,100,0,0
Saudi Arabia,SAU,1976,0,0,25.4875283446712,74.5124716553288,0,0
Saudi Arabia,SAU,1977,0,0,33.0192383195917,66.9807616804083,0,0
Saudi Arabia,SAU,1978,0,0,39.7876978485452,60.2123021514548,0,0
Saudi Arabia,SAU,1979,0,0,38.4723409451704,61.5276590548297,0,0
Saudi Arabia,SAU,1980,0,0,71.6506943086251,28.3493056913749,0,0
Saudi Arabia,SAU,1981,0,0,59.9146567717996,40.0853432282004,0,0
Saudi Arabia,SAU,1982,0,0,54.5059552746718,45.4940447253281,0,0
Saudi Arabia,SAU,1983,0,0,57.5106564364876,42.4893435635124,0,0
Saudi Arabia,SAU,1984,0,0,56.5249943846864,43.4750056153136,0,0
Saudi Arabia,SAU,1985,0,0,57.5996930784681,42.4003069215319,0,0
Saudi Arabia,SAU,1986,0,0,55.3834529656215,44.6165470343785,0,0
Saudi Arabia,SAU,1987,0,0,50.8773181169757,49.1226818830242,0,0
Saudi Arabia,SAU,1988,0,0,49.3309950636529,50.6690049363471,0,0
Saudi Arabia,SAU,1989,0,0,51.27968073468,48.72031926532,0,0
Saudi Arabia,SAU,1990,0,0,50.9868801294648,22.4612761530459,0,0
Saudi Arabia,SAU,1991,0,0,50.303333288295,23.1006201780816,0,0
Saudi Arabia,SAU,1992,0,0,46.9619175082127,23.3824066188101,0,0
Saudi Arabia,SAU,1993,0,0,46.631151142355,22.4297012302285,0,0
Saudi Arabia,SAU,1994,0,0,47.6001362832989,20.9301335150444,0,0
Saudi Arabia,SAU,1995,0,0,45.3099769024794,23.1128508063692,0,0
Saudi Arabia,SAU,1996,0,0,44.1472001898847,23.5259212374152,0,0
Saudi Arabia,SAU,1997,0,0,44.4237814516579,24.9818682238298,0,0
Saudi Arabia,SAU,1998,0,0,42.483620215838,25.8168081449622,0,0
Saudi Arabia,SAU,1999,0,0,41.9098432970634,29.8928706465572,0,0
Saudi Arabia,SAU,2000,0,0,46.0318089245667,27.683432257451,0,0
Saudi Arabia,SAU,2001,0,0,52.4698331001773,28.6355509339956,0,0
Saudi Arabia,SAU,2002,0,0,55.8446689620139,27.8461364790879,0,0
Saudi Arabia,SAU,2003,0,0,54.8437908496732,31.8941176470588,0,0
Saudi Arabia,SAU,2004,0,0,56.9413604378421,30.0566067240031,0,0
Saudi Arabia,SAU,2005,0,0,56.4925847698213,30.0810792396266,0,0
Saudi Arabia,SAU,2006,0,0,53.2562805207403,32.3550161491231,0,0
Saudi Arabia,SAU,2007,0,0,50.2406382029548,35.4318104285302,0,0
Saudi Arabia,SAU,2008,0,0,48.8256611165524,35.3129285014692,0,0
Saudi Arabia,SAU,2009,0,0,44.8125593093854,27.7572530195963,0,0
Saudi Arabia,SAU,2010,0,0,46.1408690074021,24.0707802405162,0,0
Saudi Arabia,SAU,2011,0,0,43.3374520647641,26.4530524598424,0,0
Saudi Arabia,SAU,2012,0,0,44.6834511189635,27.6902974087161,0,0.000368080094228504
Saudi Arabia,SAU,2013,0,0,52.7517719009778,23.951031100251,0,0.000352091600150695
Saudi Arabia,SAU,2014,0,0,51.1600161638968,23.9036452152941,0,0.000320712237737568
Saudi Arabia,SAU,2015,0,,55.8036980989312,20.4063416248936,0,0.000295564172893219
Senegal,SEN,1971,0,0,0,90.2887139107612,0,9.71128608923885
Senegal,SEN,1972,0,0,0,90.5,0,9.5
Senegal,SEN,1973,0,0,0,91.4027149321267,0,8.5972850678733
Senegal,SEN,1974,0,0,0,91.3333333333333,0,8.66666666666667
Senegal,SEN,1975,0,0,0,91.8580375782881,0,8.1419624217119
Senegal,SEN,1976,0,0,0,92.3976608187134,0,7.60233918128655
Senegal,SEN,1977,0,0,0,92.9453262786596,0,7.05467372134039
Senegal,SEN,1978,0,0,0,93.5483870967742,0,6.45161290322581
Senegal,SEN,1979,0,0,0,94.0828402366864,0,5.91715976331361
Senegal,SEN,1980,0,0,0,94.0828402366864,0,5.91715976331361
Senegal,SEN,1981,0,0,0,94.3899018232819,0,5.61009817671809
Senegal,SEN,1982,0,0,0,93.7777777777778,0,6.22222222222222
Senegal,SEN,1983,0,0,0,94.392523364486,0,5.60747663551402
Senegal,SEN,1984,0,0,0,94.7955390334573,0,5.20446096654275
Senegal,SEN,1985,0,0,0,94.7696139476961,0,5.23038605230386
Senegal,SEN,1986,0,0,0,94.7565543071161,0,5.2434456928839
Senegal,SEN,1987,0,0,0.115606936416185,94.9132947976879,0,4.97109826589595
Senegal,SEN,1988,0,0,2.91806958473625,92.2558922558923,0,4.82603815937149
Senegal,SEN,1989,0,0,3.14875135722041,92.1824104234528,0,4.66883821932682
Senegal,SEN,1990,0,0,2.32804232804233,93.015873015873,0,4.65608465608466
Senegal,SEN,1991,0,0,1.75438596491228,93.7048503611971,0,4.54076367389061
Senegal,SEN,1992,0,0,0.950570342205323,94.7718631178707,0,4.27756653992395
Senegal,SEN,1993,0,0,4.725168756027,90.9353905496625,0,4.33944069431051
Senegal,SEN,1994,0,0,6.44859813084112,89.3457943925234,0,4.20560747663551
Senegal,SEN,1995,0,0,15.8127208480565,80.1236749116608,0,4.06360424028269
Senegal,SEN,1996,0,0,13.715710723192,82.3773898586866,0,3.90689941812136
Senegal,SEN,1997,0,0,7.04879938032533,89.2331525948877,0,3.71804802478699
Senegal,SEN,1998,0,0,5.76070901033973,90.6203840472674,0,3.61890694239291
Senegal,SEN,1999,0,0,1.64520743919886,94.7782546494993,0,3.57653791130186
Senegal,SEN,2000,0,0,0.187032418952618,89.8379052369077,0,3.30423940149626
Senegal,SEN,2001,0,0,0,91.4904862579281,0,3.276955602537
Senegal,SEN,2002,0,0,0.684931506849315,79.0606653620352,9.49119373776908,3.42465753424658
Senegal,SEN,2003,0,0,2.37430167597765,72.5791433891992,15.6890130353817,2.6536312849162
Senegal,SEN,2004,0,0,2.69434628975265,75.3091872791519,12.9416961130742,1.98763250883392
Senegal,SEN,2005,0,0,2.55503144654088,79.2452830188679,10.4952830188679,2.16194968553459
Senegal,SEN,2006,0,0,2.050020500205,84.9528495284953,9.59409594095941,2.2550225502255
Senegal,SEN,2007,0,0,1.73192771084337,88.328313253012,6.81475903614458,1.50602409638554
Senegal,SEN,2008,0,0,1.72537742631201,86.8799424874191,8.23148813803019,1.54565061107117
Senegal,SEN,2009,0,0,1.71448565430371,86.4240727781665,8.36249125262421,1.85444366689993
Senegal,SEN,2010,0,0,2.73081924577373,83.6475942782835,8.22496749024707,2.50325097529259
Senegal,SEN,2011,0,0,2.03110123770232,84.0050777530943,8.15614090764837,2.5388765471279
Senegal,SEN,2012,0,0,4.05797101449275,82.6666666666667,8.40579710144928,1.42028985507246
Senegal,SEN,2013,0,0,4.18421791631564,83.6001123279977,8.64925582701488,1.76916596461668
Senegal,SEN,2014,0,0,4.17227456258412,83.606998654105,8.64064602960969,1.77658142664872
Senegal,SEN,2015,0,,4.17193426042984,83.6156763590392,8.64728192161821,1.76991150442478
Serbia,SRB,1990,69.0583178665625,0,3.21139005568038,4.60095731171242,23.1293347660447,0
Serbia,SRB,1991,63.037205770691,0,3.32827132371551,4.76841305998481,28.8661098456087,0
Serbia,SRB,1992,65.588686691515,0,1.62245121683841,1.70192940144705,31.0869326901995,0
Serbia,SRB,1993,65.5216049382716,0,1.13888888888889,0.932098765432099,32.4074074074074,0
Serbia,SRB,1994,65.9074074074074,0,0.950617283950617,0.734567901234568,32.4074074074074,0
Serbia,SRB,1995,62.8872258962757,0,1.0268012530456,0.719340990834203,35.3666318598445,0
Serbia,SRB,1996,56.4715230284628,0,1.44726013791538,1.18902352507165,40.8921933085502,0
Serbia,SRB,1997,62.9021492457616,0,1.50580696836203,1.51381657989587,34.0782272059805,0
Serbia,SRB,1998,63.6875793482861,0,1.38859500634786,0.825222175201016,34.098603470165,0
Serbia,SRB,1999,56.7494762047291,0,1.07153546842263,1.11343909009279,41.0655492367555,0
Serbia,SRB,2000,62.7797305213825,0,1.14821323960164,0.922671353251318,35.1493848857645,0
Serbia,SRB,2001,62.22317107885,0,1.42328494164532,0.913748932536294,35.4397950469684,0
Serbia,SRB,2002,64.343981745579,0,1.43468339988591,0.707358813462636,33.5139760410724,0
Serbia,SRB,2003,69.8693660577956,0,1.51840751003789,0.757789967765651,27.8544364644008,0
Serbia,SRB,2004,68.2906118983177,0,1.8096906012843,0.3900652762299,29.5096322241681,0
Serbia,SRB,2005,64.2704392169765,0,0.869112244338433,1.87256675988375,32.9878817788013,0
Serbia,SRB,2006,68.7289273868589,0,0.323456045612785,0.890874701899619,30.0567418656287,0
